Age,MonthlyIncome,PreferredTenure_Yeras,Purpose,EmploymentStatus,Education,MaritalStatus,Gender,PreviousLoans,ExistingEMIs,Expenses,RepaymentCapacity,LoanType,LoanAmount
36,55010,3,Personal,Salaried,Bachelors,Married,Male,4,12038,30583,12389,PersonalLoan,127339
34,89650,2,DebtConsolidation,Self-Employed,Masters,Married,Female,0,5332,40057,44261,DebtConsolidationLoan,482243
38,59842,6,Auto,Salaried,Bachelors,Married,Male,1,7328,37423,15091,AutoLoan,389755
26,12126,7,Education,Unemployed,Bachelors,Single,Female,0,934,5715,5477,EducationLoan,146881
25,51177,4,DebtConsolidation,Salaried,Bachelors,Single,Female,1,3588,26067,21522,DebtConsolidationLoan,328628
47,59890,2,Travel,Self-Employed,Bachelors,Divorced,Male,0,4391,33871,21628,TravelLoan,252292
48,87611,3,DebtConsolidation,Salaried,Bachelors,Single,Female,1,11151,37245,39215,DebtConsolidationLoan,566151
25,50923,4,Education,Salaried,Bachelors,Single,Female,0,4697,21005,25221,EducationLoan,309137
44,21793,3,Personal,Self-Employed,Bachelors,Single,Male,0,268,9840,11685,PersonalLoan,116459
34,65718,4,Education,Self-Employed,Bachelors,Married,Male,0,5694,38414,21610,EducationLoan,399584
38,64381,5,Education,Salaried,Diploma,Married,Female,1,7147,34516,22718,EducationLoan,443196
39,73116,6,Personal,Salaried,Masters,Divorced,Male,2,4684,39672,28760,PersonalLoan,769263
44,46476,10,Business,Salaried,Diploma,Married,Female,0,2216,23142,21118,BusinessLoan,780231
35,83026,4,Personal,Salaried,HighSchool,Single,Male,1,10766,31321,40939,PersonalLoan,538992
49,57983,7,Auto,Salaried,Diploma,Single,Female,1,9590,20823,27570,AutoLoan,560604
38,15864,4,Medical,Self-Employed,Diploma,Single,Female,2,1180,7482,7202,MedicalLoan,116709
41,57212,4,Wedding,Salaried,Bachelors,Married,Female,0,6818,34082,16312,WeddingLoan,265869
26,13370,5,Education,Student,Diploma,Widowed,Male,1,465,5758,7147,EducationLoan,120803
56,55293,3,Travel,Salaried,Bachelors,Single,Female,2,10832,26891,17570,TravelLoan,124092
39,77381,4,Travel,Salaried,Bachelors,Single,Male,0,5452,43781,28148,TravelLoan,343531
42,72132,4,Auto,Salaried,HighSchool,Married,Female,0,3708,37546,30878,AutoLoan,622447
21,86008,14,Business,Salaried,Diploma,Married,Female,2,13261,39701,33046,BusinessLoan,1071005
26,67243,4,DebtConsolidation,Salaried,Bachelors,Married,Male,0,2791,44684,19768,DebtConsolidationLoan,399215
47,10510,12,Business,Unemployed,Bachelors,Married,Female,1,1373,6007,3130,BusinessLoan,89473
37,20206,13,Home,Student,Diploma,Single,Male,3,3335,9328,7543,HomeLoan,283995
21,56038,6,Personal,Salaried,Diploma,Married,Male,1,0,39326,16712,PersonalLoan,424274
45,63219,3,Medical,Salaried,Diploma,Single,Female,0,3007,25524,34688,MedicalLoan,649521
29,3000,6,Personal,Unemployed,HighSchool,Married,Male,0,263,1919,818,PersonalLoan,18856
49,58941,26,Home,Salaried,HighSchool,Single,Female,0,7230,29236,22475,HomeLoan,1100383
34,80158,5,Auto,Salaried,PhD,Married,Male,2,12285,68134,0,AutoLoan,0
37,3000,1,Medical,Unemployed,HighSchool,Divorced,Male,1,456,1400,1144,MedicalLoan,7060
46,84848,5,Personal,Salaried,HighSchool,Married,Female,0,3754,58858,22236,PersonalLoan,387646
26,81041,4,Wedding,Salaried,Masters,Single,Male,0,8842,36868,35331,WeddingLoan,373629
25,81290,2,Personal,Salaried,Bachelors,Divorced,Female,2,13801,46742,20747,PersonalLoan,217436
33,74536,2,Travel,Self-Employed,Bachelors,Single,Other,2,5572,29844,39120,TravelLoan,402577
43,79089,13,Home,Salaried,Bachelors,Married,Male,0,9806,53744,15539,HomeLoan,643036
21,43523,4,Travel,Self-Employed,Masters,Single,Male,1,5357,17863,20303,TravelLoan,324323
21,63671,3,Travel,Salaried,HighSchool,Married,Male,0,4377,37588,21706,TravelLoan,262078
43,40518,5,Education,Salaried,Diploma,Single,Female,1,3973,14360,22185,EducationLoan,503998
28,80469,4,Education,Salaried,Masters,Single,Male,0,3096,28191,49182,EducationLoan,930912
31,10924,6,DebtConsolidation,Unemployed,Bachelors,Divorced,Female,0,1150,3406,6368,DebtConsolidationLoan,159297
21,141208,3,Medical,Salaried,PhD,Married,Other,0,13003,82830,45375,MedicalLoan,857038
28,6733,5,Personal,Student,Diploma,Single,Male,1,898,2795,3040,PersonalLoan,70438
34,112343,1,Personal,Salaried,Masters,Single,Female,1,12713,78590,21040,PersonalLoan,87152
44,63740,6,DebtConsolidation,Salaried,Diploma,Single,Male,0,5624,25672,32444,DebtConsolidationLoan,867812
27,63259,2,Medical,Salaried,Bachelors,Single,Female,0,4312,35086,23861,MedicalLoan,267877
51,36242,5,Personal,Salaried,Masters,Married,Male,2,6635,25893,3714,PersonalLoan,62203
28,45650,2,Personal,Salaried,HighSchool,Married,Female,0,4759,26267,14624,PersonalLoan,128270
28,3000,22,Home,Unemployed,HighSchool,Divorced,Male,0,261,1369,1370,HomeLoan,41689
50,40225,1,Travel,Retired,Bachelors,Married,Female,0,3001,21180,16044,TravelLoan,66187
37,25650,2,Travel,Student,Masters,Divorced,Male,0,238,14967,10445,TravelLoan,88161
29,54024,4,Education,Self-Employed,HighSchool,Married,Female,1,1654,42060,10310,EducationLoan,150955
33,79031,6,Education,Salaried,Masters,Single,Female,0,5158,24224,49649,EducationLoan,1127908
48,34273,7,Auto,Self-Employed,Diploma,Married,Female,1,5509,19585,9179,AutoLoan,167909
49,64252,3,Auto,Salaried,Bachelors,Single,Female,1,5256,25029,33967,AutoLoan,482156
26,3000,4,DebtConsolidation,Unemployed,Diploma,Single,Male,1,250,1241,1509,DebtConsolidationLoan,25550
34,20863,4,Medical,Unemployed,Masters,Married,Male,1,1483,15036,4344,MedicalLoan,69617
35,50646,6,Personal,Salaried,HighSchool,Married,Male,0,1438,26490,22718,PersonalLoan,714008
25,28511,21,Home,Retired,Bachelors,Single,Female,0,1239,9102,18170,HomeLoan,874305
34,3000,6,Auto,Unemployed,HighSchool,Single,Male,1,363,1411,1226,AutoLoan,33127
35,93048,10,Business,Salaried,Masters,Single,Male,1,8405,45404,39239,BusinessLoan,1109383
46,29810,5,Auto,Retired,Bachelors,Married,Female,1,2639,15736,11435,AutoLoan,207481
47,40592,4,Education,Salaried,Diploma,Single,Male,1,3448,14689,22455,EducationLoan,455705
31,66051,6,Wedding,Salaried,Diploma,Married,Female,1,7892,40690,17469,WeddingLoan,372560
32,58394,3,Personal,Salaried,Diploma,Married,Male,1,7335,27154,23905,PersonalLoan,292146
41,3000,4,Medical,Self-Employed,Bachelors,Single,Male,1,106,1417,1477,MedicalLoan,26813
29,62952,14,Home,Salaried,Masters,Married,Female,1,5010,35582,22360,HomeLoan,901971
40,35955,4,Education,Retired,Bachelors,Married,Male,0,2748,24762,8445,EducationLoan,156055
34,104081,3,DebtConsolidation,Salaried,Bachelors,Married,Female,0,10154,62640,31287,DebtConsolidationLoan,448237
25,85552,3,Travel,Salaried,Bachelors,Married,Male,1,9848,44885,30819,TravelLoan,389636
25,85500,10,Business,Self-Employed,Bachelors,Single,Male,1,12219,36511,36770,BusinessLoan,1249502
49,39870,4,Personal,Salaried,HighSchool,Married,Male,0,938,16212,22720,PersonalLoan,413406
33,71872,4,Auto,Self-Employed,HighSchool,Married,Male,1,9100,40075,22697,AutoLoan,331055
51,70943,3,Personal,Salaried,Diploma,Widowed,Female,1,13625,36158,21160,PersonalLoan,301102
29,20199,23,Home,Retired,Bachelors,Married,Male,0,1654,12223,6322,HomeLoan,253313
37,32555,5,Auto,Self-Employed,HighSchool,Married,Female,1,3696,17937,10922,AutoLoan,252721
58,42804,3,Personal,Salaried,Bachelors,Single,Female,0,4313,26660,11831,PersonalLoan,158969
24,47325,16,Home,Salaried,Diploma,Single,Male,0,2754,21443,23128,HomeLoan,771066
21,97144,4,Auto,Salaried,Bachelors,Single,Female,0,4092,35517,57535,AutoLoan,1145725
47,26369,4,Auto,Retired,HighSchool,Single,Male,0,2171,7476,16722,AutoLoan,178125
26,67457,7,Education,Self-Employed,Bachelors,Married,Female,2,4981,34093,28383,EducationLoan,774343
34,62630,1,Travel,Salaried,HighSchool,Single,Male,0,6002,19747,36881,TravelLoan,182480
29,66022,5,DebtConsolidation,Salaried,Diploma,Married,Female,0,6773,29063,30186,DebtConsolidationLoan,830556
37,3000,3,Auto,Retired,HighSchool,Married,Male,0,48,1616,1336,AutoLoan,19867
25,90335,5,Auto,Salaried,Bachelors,Single,Male,1,10526,50933,28876,AutoLoan,559340
33,71553,2,Travel,Self-Employed,Bachelors,Married,Male,3,11544,45329,14680,TravelLoan,153640
39,8212,7,Auto,Student,HighSchool,Single,Male,0,1142,2643,4427,AutoLoan,129618
24,82820,3,Medical,Salaried,Bachelors,Single,Female,2,15934,35916,30970,MedicalLoan,491258
27,65276,16,Home,Salaried,Bachelors,Widowed,Male,0,7420,37358,20498,HomeLoan,754143
31,89326,8,Business,Salaried,Bachelors,Single,Female,0,11472,45420,32434,BusinessLoan,1161904
21,36814,6,Auto,Salaried,Bachelors,Single,Male,0,2407,22470,11937,AutoLoan,237916
30,29226,4,Medical,Retired,Diploma,Married,Male,0,2642,12656,13928,MedicalLoan,270465
36,72362,5,Personal,Self-Employed,Bachelors,Single,Male,1,7229,28324,36809,PersonalLoan,710985
31,8006,7,Auto,Unemployed,Bachelors,Single,Male,1,561,3072,4373,AutoLoan,119346
32,57249,2,Personal,Salaried,Bachelors,Married,Female,2,8204,36447,12598,PersonalLoan,96581
34,58660,3,Personal,Salaried,Diploma,Married,Male,1,6257,19230,33173,PersonalLoan,426154
28,103737,4,Wedding,Self-Employed,Bachelors,Married,Female,1,10572,59870,33295,WeddingLoan,573911
41,66555,3,Personal,Salaried,HighSchool,Married,Male,1,7163,28070,31322,PersonalLoan,457997
49,64098,3,Auto,Salaried,Bachelors,Single,Male,0,5284,28829,29985,AutoLoan,301558
30,19917,2,Personal,Salaried,HighSchool,Married,Male,0,2301,16073,1543,PersonalLoan,15195
39,56020,4,Auto,Self-Employed,HighSchool,Single,Female,0,3172,30256,22592,AutoLoan,396604
32,25239,4,DebtConsolidation,Student,Bachelors,Single,Male,1,1484,8263,15492,DebtConsolidationLoan,201595
38,42110,2,Travel,Salaried,Masters,Widowed,Female,1,5774,18029,18307,TravelLoan,138519
50,25167,4,Auto,Retired,HighSchool,Married,Male,2,4386,12106,8675,AutoLoan,149895
40,69238,5,Personal,Salaried,Bachelors,Single,Male,0,6530,42198,20510,PersonalLoan,401425
21,61037,8,Business,Salaried,Bachelors,Single,Female,0,2103,15259,43675,BusinessLoan,1167347
39,62400,4,Auto,Salaried,Masters,Single,Female,3,10280,25339,26781,AutoLoan,368462
47,12301,3,Personal,Student,Bachelors,Married,Female,0,1124,6524,4653,PersonalLoan,63485
32,34053,1,Personal,Salaried,HighSchool,Single,Male,0,1269,12350,20434,PersonalLoan,100557
44,58275,2,Personal,Salaried,HighSchool,Divorced,Female,1,4628,40551,13096,PersonalLoan,120905
28,96642,1,Personal,Salaried,Bachelors,Single,Male,2,12963,31252,52427,PersonalLoan,226767
21,36651,1,Personal,Self-Employed,HighSchool,Single,Other,1,5766,13215,17670,PersonalLoan,92219
36,32586,12,Business,Student,Masters,Divorced,Male,0,2900,21492,8194,BusinessLoan,278440
21,83270,1,Personal,Salaried,Masters,Married,Female,0,4755,49133,29382,PersonalLoan,159744
32,37654,6,Business,Retired,Masters,Single,Male,1,3838,16283,17533,BusinessLoan,439147
47,86911,2,Personal,Salaried,Diploma,Married,Female,0,4637,46712,35562,PersonalLoan,488892
21,63113,11,Business,Salaried,Bachelors,Married,Female,0,4009,35961,23143,BusinessLoan,1034431
22,71291,4,Auto,Self-Employed,Bachelors,Married,Female,0,7763,37576,25952,AutoLoan,424773
24,34846,2,Personal,Self-Employed,HighSchool,Married,Male,1,1157,18348,15341,PersonalLoan,142399
34,69468,5,Personal,Salaried,Diploma,Married,Male,1,11295,31945,26228,PersonalLoan,695265
31,18960,4,Education,Self-Employed,HighSchool,Divorced,Female,1,3746,9177,6037,EducationLoan,106686
48,87640,29,Home,Salaried,Diploma,Married,Female,0,7581,47351,32708,HomeLoan,1577703
44,101093,5,Personal,Self-Employed,Masters,Single,Female,1,7760,43782,49551,PersonalLoan,803300
39,83954,28,Home,Self-Employed,Masters,Married,Male,2,15660,55911,12383,HomeLoan,539736
36,13260,7,Education,Retired,Diploma,Married,Male,1,1606,6622,5032,EducationLoan,111361
38,67442,4,Education,Salaried,Bachelors,Married,Male,1,6000,36352,25090,EducationLoan,522099
26,3000,4,Personal,Self-Employed,HighSchool,Single,Female,2,303,1942,755,PersonalLoan,13850
43,33508,5,Wedding,Self-Employed,Diploma,Married,Male,0,2137,21390,9981,WeddingLoan,171545
23,56114,4,Travel,Salaried,HighSchool,Married,Male,0,4921,27273,23920,TravelLoan,340352
43,63110,2,Wedding,Salaried,Bachelors,Divorced,Female,0,7309,26524,29277,WeddingLoan,277737
46,31518,6,Wedding,Retired,Bachelors,Single,Female,1,3825,14711,12982,WeddingLoan,291109
37,92450,27,Home,Salaried,Masters,Married,Female,1,11849,62752,17849,HomeLoan,678979
33,31877,8,Education,Student,Masters,Married,Male,0,2125,15651,14101,EducationLoan,275392
39,73645,4,Education,Salaried,HighSchool,Single,Male,2,12829,31348,29468,EducationLoan,384186
21,25569,12,Home,Student,Bachelors,Married,Male,0,1834,13767,9968,HomeLoan,323198
38,62626,3,Travel,Salaried,HighSchool,Single,Male,1,11493,23749,27384,TravelLoan,497583
33,31996,2,DebtConsolidation,Retired,Diploma,Married,Female,0,1724,14151,16121,DebtConsolidationLoan,137776
34,79540,2,Personal,Self-Employed,Bachelors,Married,Male,0,7620,49397,22523,PersonalLoan,173181
42,51011,6,DebtConsolidation,Salaried,HighSchool,Single,Male,1,10079,23382,17550,DebtConsolidationLoan,359346
34,6504,14,Business,Self-Employed,HighSchool,Married,Male,0,791,4627,1086,BusinessLoan,58250
23,31771,4,Personal,Self-Employed,Diploma,Divorced,Female,1,4442,16976,10353,PersonalLoan,176353
33,25605,6,Auto,Salaried,HighSchool,Single,Female,1,3121,9530,12954,AutoLoan,236788
35,79631,4,Wedding,Salaried,Masters,Married,Male,1,8928,58822,11881,WeddingLoan,118891
36,117137,12,Business,Self-Employed,Diploma,Single,Male,0,8556,56212,52369,BusinessLoan,1658410
36,24315,6,Education,Student,Bachelors,Single,Male,0,1399,10756,12160,EducationLoan,271203
45,91760,6,Auto,Salaried,PhD,Married,Female,1,4457,51568,35735,AutoLoan,966229
24,39052,3,Medical,Retired,Bachelors,Single,Male,1,5296,17124,16632,MedicalLoan,359880
36,75320,4,Medical,Salaried,Bachelors,Married,Male,0,1392,34408,39520,MedicalLoan,485675
47,82935,4,Personal,Salaried,Masters,Married,Female,0,8796,48492,25647,PersonalLoan,463609
21,42316,5,Wedding,Self-Employed,Diploma,Married,Female,0,2862,24160,15294,WeddingLoan,298451
36,87048,4,Education,Salaried,HighSchool,Married,Female,1,6248,50361,30439,EducationLoan,444348
29,56669,2,DebtConsolidation,Salaried,Bachelors,Married,Male,1,9420,38225,9024,DebtConsolidationLoan,50446
31,39093,1,Personal,Salaried,Bachelors,Married,Female,0,861,26954,11278,PersonalLoan,63747
25,47745,12,Business,Salaried,Bachelors,Married,Male,0,2547,29316,15882,BusinessLoan,461964
33,42927,3,DebtConsolidation,Salaried,HighSchool,Married,Male,0,2451,16764,23712,DebtConsolidationLoan,303289
53,87664,4,Travel,Self-Employed,Bachelors,Married,Female,1,10168,42902,34594,TravelLoan,462770
22,92234,9,Education,Salaried,Bachelors,Single,Male,2,10652,23058,58524,EducationLoan,2310557
23,36262,3,Travel,Unemployed,PhD,Married,Female,1,6109,23247,6906,TravelLoan,98837
21,83104,3,Personal,Self-Employed,HighSchool,Single,Male,1,4583,38298,40223,PersonalLoan,499146
52,34652,12,Home,Salaried,Diploma,Single,Male,1,9474,15876,9302,HomeLoan,235574
30,57322,13,Business,Salaried,Masters,Single,Female,1,3878,21457,31987,BusinessLoan,1331027
34,15366,3,Personal,Student,Bachelors,Single,Male,2,3968,9209,2189,PersonalLoan,37749
30,63876,4,Personal,Salaried,HighSchool,Single,Female,2,11735,30856,21285,PersonalLoan,475131
25,72582,5,Personal,Salaried,HighSchool,Married,Female,1,7664,42204,22714,PersonalLoan,376089
32,11172,29,Home,Unemployed,Bachelors,Married,Male,1,1330,6764,3078,HomeLoan,191897
59,18273,5,Auto,Student,Bachelors,Single,Female,4,3378,8462,6433,AutoLoan,116381
48,37886,4,Medical,Self-Employed,Bachelors,Divorced,Female,0,3557,17406,16923,MedicalLoan,195481
26,49611,6,Auto,Salaried,Masters,Divorced,Female,2,5483,30717,13411,AutoLoan,251032
41,25159,3,Personal,Salaried,Diploma,Married,Male,0,2726,18068,4365,PersonalLoan,44063
26,39865,3,Personal,Salaried,HighSchool,Single,Female,0,3479,19227,17159,PersonalLoan,211613
21,19366,5,Auto,Student,Bachelors,Single,Female,3,2526,7071,9769,AutoLoan,144205
45,93747,8,Education,Salaried,Masters,Married,Female,0,9102,53961,30684,EducationLoan,935741
46,63464,7,Education,Salaried,Diploma,Married,Male,0,6005,30678,26781,EducationLoan,837015
45,55600,5,DebtConsolidation,Salaried,Bachelors,Married,Male,3,7857,39232,8511,DebtConsolidationLoan,219233
30,52257,2,DebtConsolidation,Self-Employed,HighSchool,Married,Female,3,7990,37625,6642,DebtConsolidationLoan,52299
33,97070,5,Education,Self-Employed,HighSchool,Married,Female,1,12668,59697,24705,EducationLoan,571610
42,95389,13,Home,Salaried,Masters,Divorced,Female,0,11793,38814,44782,HomeLoan,1225966
38,58086,1,Personal,Salaried,HighSchool,Married,Female,3,9544,31737,16805,PersonalLoan,93247
31,53446,5,Personal,Salaried,HighSchool,Married,Male,1,7869,30621,14956,PersonalLoan,300822
21,38306,6,Personal,Salaried,Bachelors,Married,Female,2,7151,19495,11660,PersonalLoan,317979
36,45189,6,Personal,Salaried,Diploma,Single,Male,1,7327,20006,17856,PersonalLoan,419903
45,99738,13,Business,Salaried,Diploma,Married,Male,1,12635,58475,28628,BusinessLoan,630951
23,72082,5,Education,Self-Employed,Bachelors,Single,Male,3,9654,34294,28134,EducationLoan,724679
41,10556,2,DebtConsolidation,Student,HighSchool,Single,Female,1,1538,6036,2982,DebtConsolidationLoan,32157
38,24485,3,Personal,Retired,Bachelors,Widowed,Male,1,2506,12754,9225,PersonalLoan,161363
42,26657,6,Education,Retired,Diploma,Single,Male,0,2673,10478,13506,EducationLoan,328752
43,48874,6,DebtConsolidation,Salaried,HighSchool,Married,Male,0,2680,21225,24969,DebtConsolidationLoan,508260
28,51461,5,Education,Salaried,Bachelors,Divorced,Male,1,4425,26134,20902,EducationLoan,404367
21,52948,15,Home,Salaried,Diploma,Single,Female,1,4339,22654,25955,HomeLoan,869073
29,129736,7,Auto,Self-Employed,Masters,Single,Male,0,3503,54787,71446,AutoLoan,2302364
43,82982,14,Business,Salaried,Masters,Single,Male,0,4691,32080,46211,BusinessLoan,2078493
29,98264,5,Personal,Salaried,Masters,Married,Male,1,6749,53006,38509,PersonalLoan,746416
28,73019,1,Personal,Salaried,Diploma,Single,Female,1,9686,39794,23539,PersonalLoan,111627
21,47061,21,Home,Salaried,Diploma,Single,Female,1,3172,22003,21886,HomeLoan,726871
52,54675,4,Auto,Self-Employed,Masters,Married,Female,0,2910,39335,12430,AutoLoan,279726
43,105527,1,Personal,Self-Employed,Bachelors,Single,Male,0,8456,38141,58930,PersonalLoan,436203
42,96031,1,Personal,Salaried,Bachelors,Married,Male,0,14644,68978,12409,PersonalLoan,78730
44,48219,5,Education,Retired,Masters,Single,Male,0,2523,18031,27665,EducationLoan,550251
40,76894,1,Personal,Salaried,Diploma,Married,Female,2,6514,45193,25187,PersonalLoan,140963
32,46696,5,Business,Salaried,HighSchool,Married,Male,1,2686,28611,15399,BusinessLoan,313128
33,68035,2,Personal,Salaried,Bachelors,Single,Male,1,5142,39183,23710,PersonalLoan,220517
30,61015,3,Personal,Self-Employed,Bachelors,Single,Female,0,3278,35380,22357,PersonalLoan,381474
61,42404,4,Personal,Self-Employed,Diploma,Single,Female,1,8573,24506,9325,PersonalLoan,190034
40,82613,7,Auto,Salaried,Bachelors,Single,Male,0,9804,34903,37906,AutoLoan,1294683
30,37794,2,Personal,Retired,Bachelors,Single,Female,3,5949,24739,7106,PersonalLoan,64039
39,82094,6,Auto,Salaried,Diploma,Married,Male,0,12652,51293,18149,AutoLoan,219145
24,30222,14,Business,Salaried,Diploma,Single,Male,2,3491,7556,19175,BusinessLoan,739156
50,76599,5,Personal,Self-Employed,Bachelors,Single,Male,0,4868,36710,35021,PersonalLoan,575185
28,25731,3,Personal,Retired,Bachelors,Single,Female,2,3117,11266,11348,PersonalLoan,173658
40,67814,2,Travel,Self-Employed,Masters,Married,Male,1,10245,34221,23348,TravelLoan,294338
45,22157,6,Education,Retired,HighSchool,Single,Female,0,1711,10849,9597,EducationLoan,220212
