Age,MonthlyIncome,PreferredTenure_Yeras,Purpose,EmploymentStatus,Education,MaritalStatus,Gender,PreviousLoans,ExistingEMIs,Expenses,RepaymentCapacity,LoanType,LoanAmount,InterestRate
42,45907,6,Personal,Salaried,Diploma,Single,Male,3,8316,25016,12575,PersonalLoan,373486,
21,61727,2,Personal,Salaried,HighSchool,Widowed,Female,1,7153,32469,22105,PersonalLoan,236928,
37,52091,5,DebtConsolidation,Salaried,Masters,Divorced,Female,1,9548,26269,16274,DebtConsolidationLoan,392066,
50,71726,9,Education,Salaried,Bachelors,Single,Female,0,2990,29354,39382,EducationLoan,1461109,
39,74666,4,Auto,Salaried,HighSchool,Married,Male,0,10131,34850,29685,AutoLoan,697370,
36,69259,4,Auto,Salaried,Bachelors,Single,Female,1,11256,40212,17791,AutoLoan,359523,
29,35900,3,Travel,Self-Employed,Bachelors,Divorced,Female,0,4086,16512,15302,TravelLoan,193485,
35,96913,1,Travel,Salaried,Bachelors,Married,Other,1,9092,55838,31983,TravelLoan,152875,
32,87337,6,Auto,Salaried,Bachelors,Single,Male,0,8184,34945,44208,AutoLoan,1057484,
27,75423,6,Personal,Salaried,Bachelors,Married,Male,3,10395,48594,16434,PersonalLoan,513661,
32,57903,3,Personal,Self-Employed,Bachelors,Married,Female,2,6804,41373,9726,PersonalLoan,146750,
36,62622,7,Auto,Self-Employed,HighSchool,Single,Male,0,5339,29223,28060,AutoLoan,760906,
27,55603,3,Travel,Salaried,Diploma,Married,Male,0,2483,32030,21090,TravelLoan,281516,
26,44909,3,Personal,Salaried,HighSchool,Married,Female,0,3174,30888,10847,PersonalLoan,151094,
21,66102,4,Travel,Retired,Bachelors,Married,Female,2,6340,40371,19391,TravelLoan,346104,
38,47726,3,Medical,Self-Employed,Bachelors,Married,Female,0,5065,31233,11428,MedicalLoan,195986,
40,79325,3,Education,Self-Employed,Bachelors,Single,Male,1,13913,36655,28757,EducationLoan,472982,
37,26440,13,Business,Salaried,HighSchool,Single,Female,1,5232,12745,8463,BusinessLoan,349441,
44,19320,2,Medical,Student,Bachelors,Married,Male,1,1326,11088,6906,MedicalLoan,94478,
35,35779,5,Education,Retired,Diploma,Single,Female,0,1635,18479,15665,EducationLoan,315846,
38,34697,7,Auto,Salaried,Diploma,Married,Male,1,3747,18279,12671,AutoLoan,339493,
38,52030,4,Travel,Self-Employed,Bachelors,Divorced,Male,0,5874,27215,18941,TravelLoan,346738,
34,75498,8,Business,Salaried,HighSchool,Married,Female,1,8027,60379,7092,BusinessLoan,211135,
29,53551,14,Business,Self-Employed,Diploma,Married,Female,1,8199,32446,12906,BusinessLoan,412628,
57,90868,9,Education,Salaried,Diploma,Married,Male,0,9618,39099,42151,EducationLoan,1443204,
30,48977,6,Business,Salaried,Bachelors,Married,Male,2,3617,26496,18864,BusinessLoan,632210,
28,45045,10,Business,Retired,HighSchool,Married,Female,2,6612,28472,9961,BusinessLoan,257991,
39,21948,7,Education,Unemployed,Masters,Single,Other,0,768,7966,13214,EducationLoan,426386,
37,96964,5,Education,Salaried,PhD,Married,Male,0,6006,43848,47110,EducationLoan,879816,
21,41443,4,Personal,Retired,Masters,Single,Female,1,4064,14177,23202,PersonalLoan,461848,
46,29110,14,Business,Salaried,Diploma,Single,Male,0,3324,12493,13293,BusinessLoan,753569,
34,51064,5,Auto,Salaried,Bachelors,Single,Female,2,7320,31209,12535,AutoLoan,214817,
23,3000,2,DebtConsolidation,Unemployed,HighSchool,Married,Male,0,198,1551,1251,DebtConsolidationLoan,18166,
46,85796,7,Auto,Salaried,Masters,Married,Male,2,19592,56418,9786,AutoLoan,227686,
41,60226,2,Travel,Salaried,Bachelors,Divorced,Female,0,2937,26626,30663,TravelLoan,259945,
22,41065,3,Auto,Self-Employed,HighSchool,Single,Male,2,6407,16889,17769,AutoLoan,264912,
52,22273,7,Business,Salaried,Diploma,Single,Female,3,4481,11174,6618,BusinessLoan,140458,
41,114977,5,Personal,Salaried,Masters,Single,Male,0,10486,37555,66936,PersonalLoan,1240681,
34,79616,14,Business,Salaried,Masters,Single,Male,1,6253,49118,24245,BusinessLoan,1135346,
50,46178,2,Wedding,Self-Employed,Bachelors,Single,Female,0,2147,24647,19384,WeddingLoan,116806,
36,48512,13,Home,Salaried,Bachelors,Widowed,Female,1,6757,30812,10943,HomeLoan,311302,
34,73160,7,Auto,Salaried,Bachelors,Single,Male,0,9237,31035,32888,AutoLoan,1008144,
28,126874,12,Home,Self-Employed,Masters,Married,Female,0,10448,82422,34004,HomeLoan,895207,
40,68983,4,Personal,Salaried,Bachelors,Single,Male,1,4259,39547,25177,PersonalLoan,422283,
39,69036,2,Medical,Salaried,Diploma,Married,Female,1,7929,37344,23763,MedicalLoan,240259,
35,39606,14,Home,Self-Employed,Bachelors,Married,Male,0,5744,20305,13557,HomeLoan,492593,
27,20313,3,Medical,Student,Masters,Divorced,Female,2,2116,7834,10363,MedicalLoan,124188,
36,48803,2,Personal,Salaried,HighSchool,Single,Male,1,4965,21362,22476,PersonalLoan,224631,
34,3000,3,DebtConsolidation,Unemployed,Diploma,Divorced,Female,0,260,1568,1172,DebtConsolidationLoan,17355,
21,3000,7,Education,Self-Employed,HighSchool,Single,Female,1,474,1241,1285,EducationLoan,26597,
21,76878,3,Wedding,Salaried,Bachelors,Married,Female,0,4862,42364,29652,WeddingLoan,431502,
40,21653,6,Personal,Student,Bachelors,Single,Male,0,2247,11862,7544,PersonalLoan,198490,
21,25502,4,Wedding,Self-Employed,HighSchool,Married,Male,2,5102,14125,6275,WeddingLoan,115110,
37,63882,1,Personal,Self-Employed,Bachelors,Married,Male,2,5440,34512,23930,PersonalLoan,133424,
30,36177,7,Education,Self-Employed,HighSchool,Married,Female,0,1157,23296,11724,EducationLoan,427694,
48,31675,3,Medical,Student,Masters,Married,Male,1,3506,19165,9004,MedicalLoan,125228,
30,48095,4,Personal,Retired,Masters,Single,Female,0,5946,17194,24955,PersonalLoan,381326,
41,86064,9,Education,Self-Employed,Bachelors,Married,Male,1,10994,35881,39189,EducationLoan,1246928,
31,17968,4,Personal,Student,Bachelors,Single,Other,0,2286,6634,9048,PersonalLoan,185456,
36,3000,5,DebtConsolidation,Student,HighSchool,Single,Male,2,229,1341,1430,DebtConsolidationLoan,27446,
42,21403,11,Business,Unemployed,Masters,Single,Female,0,2103,12154,7146,BusinessLoan,119781,
30,23215,4,Auto,Retired,Bachelors,Single,Female,2,709,13807,8699,AutoLoan,150014,
44,74472,4,Travel,Salaried,HighSchool,Single,Female,0,10240,36867,27365,TravelLoan,392854,
25,69232,5,Personal,Salaried,PhD,Married,Female,1,11214,54782,3236,PersonalLoan,101929,
37,70154,24,Home,Self-Employed,HighSchool,Single,Female,1,7105,35088,27961,HomeLoan,1329408,
44,56735,3,Auto,Salaried,Bachelors,Married,Female,0,0,38631,18104,AutoLoan,260797,
41,37640,25,Home,Self-Employed,HighSchool,Single,Male,1,3992,15917,17731,HomeLoan,640253,
54,20297,5,Business,Student,Bachelors,Married,Male,1,3229,8411,8657,BusinessLoan,167472,
27,17292,4,Auto,Retired,HighSchool,Single,Female,2,2784,7248,7260,AutoLoan,137168,
21,72378,21,Home,Salaried,HighSchool,Single,Female,1,13634,33836,24908,HomeLoan,1290337,
25,18540,9,Education,Self-Employed,Bachelors,Married,Male,2,2458,14989,1093,EducationLoan,32364,
41,84572,1,Travel,Salaried,PhD,Divorced,Male,0,14007,39745,30820,TravelLoan,132603,
39,58967,5,Personal,Salaried,Diploma,Widowed,Female,1,1976,25251,31740,PersonalLoan,752815,
36,61192,4,Personal,Salaried,Bachelors,Single,Male,0,3306,35275,22611,PersonalLoan,436247,
23,62434,10,Business,Salaried,Bachelors,Divorced,Female,1,3907,26475,32052,BusinessLoan,854769,
42,70741,29,Home,Salaried,Masters,Married,Female,0,8053,43460,19228,HomeLoan,937971,
22,12134,4,DebtConsolidation,Student,Diploma,Married,Male,1,800,7981,3353,DebtConsolidationLoan,53438,
46,28521,3,Auto,Self-Employed,Bachelors,Single,Male,3,6122,10177,12222,AutoLoan,184165,
63,55416,10,Home,Salaried,Masters,Single,Male,0,6197,35009,14210,HomeLoan,428406,
38,69784,5,Education,Salaried,Diploma,Single,Male,2,10578,37870,21336,EducationLoan,511391,
40,91846,30,Home,Salaried,Bachelors,Married,Female,0,7332,58352,26162,HomeLoan,1443567,
30,39758,4,Auto,Retired,Masters,Single,Female,0,1678,24855,13225,AutoLoan,288909,
21,55548,6,Business,Retired,Diploma,Single,Female,1,7686,22873,24989,BusinessLoan,652851,
28,57067,1,Personal,Salaried,Diploma,Married,Male,0,3647,38772,14648,PersonalLoan,52552,
24,79584,20,Home,Salaried,Diploma,Divorced,Female,2,13913,44398,21273,HomeLoan,954842,
21,70771,8,Business,Salaried,Masters,Married,Male,3,16561,35825,18385,BusinessLoan,678110,
52,69792,8,Business,Self-Employed,Masters,Married,Female,0,5006,35540,29246,BusinessLoan,854517,
37,59598,4,DebtConsolidation,Salaried,Bachelors,Single,Male,0,8159,38924,12515,DebtConsolidationLoan,183366,
38,78814,4,Auto,Salaried,Bachelors,Divorced,Female,0,7225,47756,23833,AutoLoan,565130,
31,69146,1,Travel,Salaried,Diploma,Single,Female,1,9538,35192,24416,TravelLoan,124143,
33,53344,9,Business,Salaried,HighSchool,Single,Male,2,4865,20669,27810,BusinessLoan,560412,
44,69131,5,Personal,Salaried,HighSchool,Married,Female,1,5987,46373,16771,PersonalLoan,315615,
34,29860,5,Auto,Salaried,HighSchool,Single,Male,0,1677,12338,15845,AutoLoan,268998,
40,6487,6,Personal,Self-Employed,HighSchool,Married,Male,2,1284,4994,209,PersonalLoan,4858,
33,64520,3,Auto,Salaried,Bachelors,Married,Female,0,4519,44602,15399,AutoLoan,263555,
31,74895,5,Business,Salaried,HighSchool,Single,Male,1,10426,40588,23881,BusinessLoan,454306,
21,36398,6,Business,Self-Employed,HighSchool,Single,Male,1,4041,19356,13001,BusinessLoan,294899,
21,79835,3,Auto,Salaried,Diploma,Single,Male,1,7967,35225,36643,AutoLoan,419947,
32,12980,6,Auto,Student,Diploma,Single,Male,1,716,6473,5791,AutoLoan,150322,
35,13675,5,DebtConsolidation,Retired,HighSchool,Married,Female,0,105,9903,3667,DebtConsolidationLoan,73376,
22,72314,5,Personal,Salaried,HighSchool,Married,Female,0,5099,46763,20452,PersonalLoan,456338,
34,23259,2,Personal,Retired,Diploma,Single,Male,0,1694,9209,12356,PersonalLoan,97846,
35,96132,5,Wedding,Self-Employed,Bachelors,Single,Male,0,4702,58207,33223,WeddingLoan,534420,
21,69164,3,Auto,Self-Employed,Bachelors,Married,Female,1,8291,34724,26149,AutoLoan,277713,
25,101010,6,Personal,Salaried,Masters,Married,Female,0,16425,60307,24278,PersonalLoan,552461,
39,63149,2,Medical,Salaried,Bachelors,Divorced,Male,2,12869,27320,22960,MedicalLoan,310863,
38,36496,3,Education,Salaried,Bachelors,Single,Female,3,6328,9124,21044,EducationLoan,234536,
23,31058,4,Education,Retired,Masters,Married,Male,1,3565,17626,9867,EducationLoan,175405,
36,61741,4,DebtConsolidation,Self-Employed,Bachelors,Single,Male,2,10377,41198,10166,DebtConsolidationLoan,158903,
45,65424,24,Home,Salaried,Bachelors,Married,Female,0,6038,41348,18038,HomeLoan,799331,
42,83320,5,Auto,Salaried,Bachelors,Single,Female,0,9010,62184,12126,AutoLoan,220610,
34,76588,2,Personal,Salaried,Diploma,Married,Male,2,11751,44779,20058,PersonalLoan,272343,
30,50073,1,Medical,Salaried,Diploma,Single,Female,2,7319,22640,20114,MedicalLoan,101349,
28,19578,1,Personal,Self-Employed,HighSchool,Married,Female,1,1690,11543,6345,PersonalLoan,38194,
39,51240,9,Education,Salaried,Bachelors,Single,Female,0,4938,22342,23960,EducationLoan,478537,
36,3000,5,Personal,Student,HighSchool,Married,Female,1,64,1911,1025,PersonalLoan,14921,
41,65143,1,Personal,Self-Employed,Bachelors,Single,Male,1,7978,41107,16058,PersonalLoan,87458,
36,64137,6,Business,Self-Employed,Masters,Married,Female,2,3797,31178,29162,BusinessLoan,650922,
43,11152,3,Travel,Unemployed,Bachelors,Single,Male,2,1701,4694,4757,TravelLoan,65044,
35,38229,5,Education,Salaried,HighSchool,Married,Male,0,1634,23380,13215,EducationLoan,266330,
42,66566,6,Business,Self-Employed,Bachelors,Married,Male,2,12847,46464,7255,BusinessLoan,153111,
43,68777,9,Business,Self-Employed,Diploma,Single,Female,0,5878,17194,45705,BusinessLoan,1807580,
26,84723,2,Medical,Salaried,PhD,Single,Male,0,6943,24583,53197,MedicalLoan,589122,
21,32650,4,Personal,Salaried,Bachelors,Single,Male,0,3204,15805,13641,PersonalLoan,159663,
50,60055,26,Home,Salaried,Bachelors,Single,Female,0,2842,35548,21665,HomeLoan,1323907,
37,71557,7,Business,Salaried,Bachelors,Married,Male,1,11218,37348,22991,BusinessLoan,450175,
21,68635,5,Personal,Salaried,Bachelors,Single,Male,1,9584,37536,21515,PersonalLoan,679850,
27,63991,5,Personal,Salaried,Bachelors,Single,Male,1,5750,43372,14869,PersonalLoan,298492,
42,68053,7,Education,Self-Employed,HighSchool,Single,Female,0,2692,29333,36028,EducationLoan,633009,
32,46814,29,Home,Salaried,Diploma,Single,Male,2,5854,21403,19557,HomeLoan,696640,
29,44141,4,Auto,Salaried,HighSchool,Single,Male,0,3341,21946,18854,AutoLoan,309011,
49,59496,6,Auto,Salaried,Bachelors,Married,Female,0,2178,34984,22334,AutoLoan,476545,
24,94704,3,Auto,Salaried,Masters,Single,Female,1,8687,45034,40983,AutoLoan,466767,
27,40934,4,Auto,Retired,Bachelors,Divorced,Female,1,3534,19727,17673,AutoLoan,411526,
37,70581,25,Home,Salaried,Bachelors,Married,Male,1,7193,40534,22854,HomeLoan,876958,
38,143937,7,Auto,Salaried,Masters,Single,Female,1,14715,50314,78908,AutoLoan,2012317,
39,48953,2,Wedding,Salaried,HighSchool,Married,Female,0,4872,32374,11707,WeddingLoan,115101,
44,64357,5,Personal,Salaried,HighSchool,Married,Female,0,5229,31923,27205,PersonalLoan,462179,
36,73822,5,Education,Self-Employed,Masters,Married,Male,0,7093,34570,32159,EducationLoan,684215,
39,25586,10,Business,Student,Masters,Single,Male,0,2302,8449,14835,BusinessLoan,456951,
32,64398,6,Personal,Salaried,Bachelors,Married,Female,0,4650,36538,23210,PersonalLoan,432101,
35,63398,27,Home,Self-Employed,Diploma,Single,Male,3,12512,30595,20291,HomeLoan,1233413,
36,73913,3,Personal,Salaried,Masters,Married,Male,1,18,36220,37675,PersonalLoan,565728,
37,9697,9,Education,Unemployed,Bachelors,Single,Male,1,928,3911,4858,EducationLoan,148692,
42,47800,3,Personal,Self-Employed,Bachelors,Single,Male,1,4167,23717,19916,PersonalLoan,277036,
40,91847,4,Auto,Salaried,Diploma,Married,Female,0,7786,37939,46122,AutoLoan,524040,
35,88914,6,Personal,Self-Employed,Bachelors,Single,Male,0,4857,35926,48131,PersonalLoan,1500000,
26,20504,4,Auto,Unemployed,Masters,Single,Female,0,2091,12927,5486,AutoLoan,83072,
35,100550,9,Education,Salaried,Masters,Married,Female,4,23027,48177,29346,EducationLoan,768842,
34,26597,14,Business,Retired,Bachelors,Single,Male,2,2251,13853,10493,BusinessLoan,354856,
36,44785,3,Auto,Retired,Bachelors,Single,Male,0,3983,17880,22922,AutoLoan,316060,
57,35500,5,Personal,Salaried,Bachelors,Single,Male,0,1021,17750,16729,PersonalLoan,433282,
29,27116,28,Home,Student,Bachelors,Divorced,Male,2,4317,12210,10589,HomeLoan,631173,
39,38422,7,Business,Self-Employed,Bachelors,Married,Female,2,4662,14594,19166,BusinessLoan,469982,
45,35149,3,Personal,Salaried,HighSchool,Married,Female,2,3790,19539,11820,PersonalLoan,136821,
35,52875,4,Travel,Salaried,HighSchool,Married,Female,0,612,30889,21374,TravelLoan,372218,
58,11032,5,Personal,Unemployed,Bachelors,Married,Other,1,1173,7367,2492,PersonalLoan,44214,
31,40412,3,Wedding,Self-Employed,HighSchool,Married,Male,0,1361,24825,14226,WeddingLoan,155206,
38,45258,4,Auto,Salaried,HighSchool,Married,Female,1,2293,22279,20686,AutoLoan,383653,
27,50430,1,Medical,Salaried,Masters,Married,Male,0,4410,32377,13643,MedicalLoan,58793,
31,72914,6,Personal,Salaried,Bachelors,Married,Male,2,13035,38484,21395,PersonalLoan,594264,
37,3000,9,Education,Retired,HighSchool,Single,Male,0,287,1092,1621,EducationLoan,57027,
43,81515,12,Business,Self-Employed,Diploma,Single,Male,0,1855,28691,50969,BusinessLoan,2529710,
38,33037,4,Wedding,Salaried,Bachelors,Single,Female,0,2462,14460,16115,WeddingLoan,262108,
47,34383,2,Medical,Retired,Bachelors,Married,Female,1,4718,17894,11771,MedicalLoan,153731,
34,10012,5,Education,Unemployed,Bachelors,Widowed,Male,0,746,5099,4167,EducationLoan,73285,
31,73133,3,Personal,Salaried,Bachelors,Married,Male,3,13385,33986,25762,PersonalLoan,291865,
62,70190,3,Auto,Salaried,HighSchool,Married,Female,0,4388,36777,29025,AutoLoan,473188,
38,48558,2,Personal,Self-Employed,Bachelors,Married,Female,3,7508,25247,15803,PersonalLoan,132425,
27,73051,4,Personal,Salaried,HighSchool,Married,Female,2,8300,46954,17797,PersonalLoan,340156,
28,67711,4,Auto,Salaried,Bachelors,Married,Male,0,7074,40644,19993,AutoLoan,384653,
25,12076,13,Home,Self-Employed,HighSchool,Single,Male,0,1292,4553,6231,HomeLoan,180655,
44,3000,4,DebtConsolidation,Retired,HighSchool,Married,Female,1,263,1858,879,DebtConsolidationLoan,17410,
31,85815,26,Home,Salaried,HighSchool,Single,Female,0,9456,40742,35617,HomeLoan,1347701,
36,20061,5,Education,Unemployed,Masters,Single,Male,2,1663,10217,8181,EducationLoan,211194,
34,15694,6,Auto,Retired,HighSchool,Single,Male,1,1619,6048,8027,AutoLoan,184439,
42,67232,4,Personal,Salaried,Diploma,Single,Male,1,3755,36241,27236,PersonalLoan,421423,
26,72513,4,Auto,Salaried,HighSchool,Single,Female,1,4693,38903,28917,AutoLoan,599963,
24,50326,11,Business,Self-Employed,Bachelors,Single,Male,2,4297,22994,23035,BusinessLoan,939170,
37,21841,5,Auto,Student,Bachelors,Divorced,Female,3,3140,15502,3199,AutoLoan,56162,
41,65875,3,Auto,Salaried,Masters,Single,Female,0,6903,32881,26091,AutoLoan,270544,
38,95393,5,Auto,Self-Employed,Bachelors,Married,Male,1,10194,71190,14009,AutoLoan,258185,
26,3828,4,Education,Self-Employed,Bachelors,Single,Male,0,217,2611,1000,EducationLoan,17302,
41,22590,10,Business,Student,Bachelors,Widowed,Male,2,3006,7516,12068,BusinessLoan,302965,
27,48156,3,Auto,Self-Employed,HighSchool,Married,Male,1,1336,32995,13825,AutoLoan,201738,
29,111030,5,Business,Salaried,Masters,Married,Female,1,14753,69020,27257,BusinessLoan,558093,
25,80536,3,Personal,Salaried,Masters,Married,Female,1,1618,50282,28636,PersonalLoan,261112,
48,92134,5,Auto,Salaried,Diploma,Married,Male,1,7528,46428,38178,AutoLoan,647421,
41,32728,5,Auto,Retired,Bachelors,Single,Female,2,4479,11811,16438,AutoLoan,336865,
41,14610,1,Personal,Retired,HighSchool,Single,Male,0,1429,5474,7707,PersonalLoan,43791,
47,17266,3,Education,Student,Bachelors,Married,Female,1,2064,13335,1867,EducationLoan,21899,
63,97752,1,Personal,Salaried,Bachelors,Single,Female,0,7627,51685,38440,PersonalLoan,172036,
21,54743,1,Travel,Self-Employed,Masters,Single,Male,1,9213,15552,29978,TravelLoan,121938,
27,65749,27,Home,Salaried,Diploma,Married,Female,3,16476,32529,16744,HomeLoan,821049,
28,78711,2,Personal,Salaried,Bachelors,Single,Female,0,6319,21841,50551,PersonalLoan,404925,
26,66997,5,Personal,Salaried,Bachelors,Married,Male,0,5092,48178,13727,PersonalLoan,261580,
24,3000,5,Auto,Unemployed,Diploma,Single,Other,1,311,1364,1325,AutoLoan,27208,
32,54215,6,Personal,Salaried,Bachelors,Single,Male,1,4639,28784,20792,PersonalLoan,309477,
22,56403,6,Personal,Self-Employed,Bachelors,Single,Male,0,5360,27087,23956,PersonalLoan,561267,
38,30598,4,Personal,Retired,Bachelors,Married,Female,1,4922,21259,4417,PersonalLoan,65489,
35,76886,14,Business,Self-Employed,PhD,Married,Male,0,0,40774,36112,BusinessLoan,1785572,
39,67504,18,Home,Salaried,HighSchool,Married,Male,0,4942,42497,20065,HomeLoan,1269734,
40,30312,3,Personal,Retired,HighSchool,Single,Male,0,4230,15380,10702,PersonalLoan,182005,
41,69612,1,Medical,Self-Employed,HighSchool,Single,Male,0,6664,21856,41092,MedicalLoan,176041,
31,66479,4,Personal,Salaried,HighSchool,Married,Male,1,8413,35081,22985,PersonalLoan,386392,
56,61940,11,Business,Self-Employed,Bachelors,Single,Male,1,2847,25997,33096,BusinessLoan,1183827,
37,67344,4,Personal,Retired,Masters,Single,Female,0,7279,34487,25578,PersonalLoan,512802,
21,38219,2,Personal,Salaried,Bachelors,Married,Male,3,8040,28238,1941,PersonalLoan,18469,
24,68939,17,Home,Salaried,Bachelors,Married,Female,2,10203,42161,16575,HomeLoan,781791,
21,77953,2,Personal,Salaried,Diploma,Single,Female,0,4192,36734,37027,PersonalLoan,267472,
35,89914,6,Personal,Salaried,Diploma,Single,Male,2,14181,45946,29787,PersonalLoan,783450,
33,32581,12,Home,Student,Masters,Divorced,Female,1,2231,16756,13594,HomeLoan,361721,
30,85104,4,Auto,Salaried,Bachelors,Divorced,Female,1,5378,42359,37367,AutoLoan,679928,
55,30250,16,Home,Salaried,Diploma,Married,Female,0,3391,22736,4123,HomeLoan,111625,
